legendId,windTimeStamp,windLevel,windSpeed,windDirection
1,"2003-05-07 11:50:01",804,23.3,167
1,"2003-05-07 11:50:01",900,23.6,168
1,"2003-05-07 11:50:01",997,24.5,168
1,"2003-05-07 11:50:01",1093,22.7,171
1,"2003-05-07 11:50:01",1189,23.8,170
1,"2003-05-07 11:50:01",1285,22.2,172
1,"2003-05-07 11:50:01",1381,21.2,178
1,"2003-05-07 11:50:01",1478,20.6,187
1,"2003-05-07 11:50:01",1574,19.0,189
1,"2003-05-07 11:50:01",1670,18.5,189
1,"2003-05-07 11:50:01",1766,18.3,192
1,"2003-05-07 11:50:01",1863,18.0,190
1,"2003-05-07 11:50:01",1959,16.4,200
1,"2003-05-07 11:50:01",2055,15.7,204
1,"2003-05-07 11:50:01",2151,14.6,206
1,"2003-05-07 11:50:01",2344,12.6,212
